"","popularity","danceability","energy","key","loudness","mode","acousticness","instrumentalness","valence","tempo","time_signature","genre","instrumentalness_is_na","log_speechiness","log_liveness","sqrt_duration"
"188",99,0.563,0.664,9,-5.044,1,0.335,0.00391,0.688,166.928,4,9,TRUE,-1.87080267656851,-2.46628118566484,1.72311249487664
"189",59,0.463,0.847,11,-6.776,0,0.0307,0.00391,0.625,114.962,4,9,TRUE,-2.97397078177248,-2.14558134418438,433.339358932465
"190",75,0.749,0.535,4,-6.785,1,0.0131,3.65e-05,0.601,123.042,4,9,FALSE,-3.39322921201298,-2.32074906362172,443.403879098954
"191",46,0.709,0.337,7,-13.14,1,0.447,0.000162,0.387,68,4,5,FALSE,-2.24431618487007,-0.167235919375914,565.979681614102
"192",33,0.283,0.41,4,-14.35,1,0.00106,0.287,0.0612,91.127,4,10,FALSE,-3.1629681929299,-2.21640739675299,568.709064460907
"193",75,0.653,0.964,9,-4.261,0,0.00316,0.00512,0.87,126.928,4,9,FALSE,-2.84386992424474,-1.93794197940614,457.45710181393
"194",57,0.45,0.914,6,-6.741,1,0.0106,8.18e-05,0.336,124.42,4,10,FALSE,-2.73799407747528,-2.29263476214088,456.391279496004
"195",51,0.522,0.881,7,-5.231,1,0.00303,0.000147,0.369,130.084,4,10,FALSE,-2.46863967732413,-2.36552489276792,481.87135212627
"196",64,0.266,0.831,4,-9.07,1,0.000862,0.00391,0.778,175.514,4,10,TRUE,-3.09444824649315,-2.89137225822975,404.589915840719
"197",32,0.754,0.795,7,-9.793,0,0.0186,0.906,0.21,122.007,4,9,FALSE,-3.25969781938846,-2.46275384514687,509.515456095298
"198",52,0.562,0.494,4,-8.13,0,0.864,0.0259,0.383,144.104,4,9,FALSE,-3.58271925828555,-1.8773173575897,464.23700843427
"199",55,0.163,0.191,10,-20.924,1,0.937,0.959,0.0335,105.104,3,1,FALSE,-3.31044301839369,-2.34236596300589,469.712678134197
"200",48,0.823,0.66,0,-4.698,1,0.00681,2.7e-05,0.956,114.489,4,9,FALSE,-2.2730262907525,-1.3130438993803,478.009414133236
"201",38,0.65,0.63,11,-6.787,0,0.278,8.55e-05,0.74,107.69,4,2,FALSE,-3.2188758248682,-2.12863178587061,467.703966200844
"202",57,0.475,0.844,1,-4.448,0,0.00012,0.111,0.554,156.136,4,10,FALSE,-2.777400279237,-1.50959257746438,496.923535365352
"203",35,0.375,0.927,6,-5.385,0,0.000111,8.99e-06,0.414,183.998,4,8,FALSE,-2.09557092360972,-1.64506509007725,427.83174262787
"204",10,0.713,0.146,3,-14.163,1,0.784,0.00391,0.474,89.267,5,5,TRUE,-0.616186139423817,-1.55116900431012,257.856549267223
"205",40,0.676,0.537,10,-7.974,1,0.51,0.00391,0.388,88.001,4,9,TRUE,-3.40219788199574,-2.41017030367398,426.109140948654
"206",72,0.667,0.755,9,-7.246,1,0.0966,6.94e-05,0.883,109.535,4,10,FALSE,-2.67364877438488,-2.95075890791126,2.18410927611235
"207",34,0.408,0.943,0,-5.247,1,0.0058,0.642,0.16,98.089,4,8,FALSE,-2.04794287462046,-1.0700248318162,390.194823133265
"208",33,0.494,0.958,4,-7.765,0,0.0361,0.000226,0.313,145.055,4,8,FALSE,-2.97397078177248,-0.949330585952355,594.090060512714
"209",32,0.425,0.925,7,-6.246,1,2.22e-05,0.0723,0.313,118.066,4,8,FALSE,-2.25379492882461,-2.32995628979018,531.956765160478
"210",29,0.605,0.772,1,-6.679,0,0.298,1.96e-05,0.836,129.99,4,10,FALSE,-3.64199586821509,-2.03255795578099,529.490320969137
"211",48,0.586,0.795,11,-8.71,1,0.354,0.00391,0.694,94.101,4,5,TRUE,-1.35479569406052,-1.67664666212755,560.892146495206
"212",78,0.939,0.682,11,-5.931,1,0.00152,0.00391,0.584,130.022,4,9,TRUE,-1.18417017702976,-2.89679232569909,1.60626896875959
"213",52,0.472,0.826,9,-3.938,0,0.000617,0.000713,0.132,122.326,4,10,FALSE,-2.82346105261354,-1.67664666212755,621.22459706615
"214",64,0.349,0.981,2,-3.228,0,2.58e-05,0.00391,0.207,160.042,4,10,TRUE,-1.95899538860397,-1.0700248318162,450.1555286787
"215",58,0.645,0.732,3,-5.089,1,0.00853,2.62e-05,0.708,95.02,4,4,FALSE,-3.09444824649315,-1.6194882482876,1.64809485983059
"216",15,0.522,0.769,10,-5.841,0,0.104,0.000114,0.793,189.803,4,10,FALSE,-1.65548185093551,-2.74419564773856,490.211178983099
"217",39,0.621,0.962,2,-6.469,1,0.282,0.126,0.653,143.99,4,6,FALSE,-3.09224317393483,-2.02495335639577,479.050101763897
"218",71,0.597,0.617,8,-7.482,0,0.463,0.00391,0.889,97.923,4,9,TRUE,-1.26584820804402,-0.415515443961666,2.14289523775662
"219",27,0.688,0.544,7,-11.393,0,0.576,0.000231,0.633,135.231,4,10,FALSE,-3.29683736633791,-2.41463459680267,490.604728880593
"220",61,0.614,0.614,4,-7.497,0,0.104,3.59e-05,0.598,146.03,4,4,FALSE,-3.46094738606793,-2.26336437984076,1.79201934504067
"221",51,0.613,0.86,4,-4.065,1,0.0247,0.00391,0.638,93.042,4,10,TRUE,-3.15825120305177,-0.825536368605691,420.983372593265
"222",47,0.349,0.0929,6,-15.315,1,0.944,0.00391,0.293,176.177,3,0,TRUE,-2.93935194011788,-2.44876760317213,1.99146093860763
"223",43,0.484,0.754,6,-6.326,0,0.00011,0.806,0.399,124.971,4,10,FALSE,-3.26230538279554,-2.09557092360972,515.234897886391
"224",49,0.359,0.983,2,-3.69,0,9.09e-05,3.54e-05,0.486,193.042,4,10,FALSE,-2.44876760317213,-1.09362474715707,489.448669423056
"225",25,0.681,0.929,8,-4.071,1,0.214,0.00391,0.793,109.982,4,9,TRUE,-3.42959685618385,-3.28341434600577,479.51329491475
"226",46,0.274,0.915,1,-5.259,0,0.0139,7.37e-05,0.419,169.161,4,10,FALSE,-1.78976146656538,-1.82635091399767,451.33911862368
"227",22,0.439,0.682,4,-9.044,1,0.113,1.1e-05,0.345,142.113,4,9,FALSE,-3.17008566069877,-0.027371196796132,2.08315865934403
"228",17,0.636,0.616,7,-9.267,1,0.0521,5.14e-05,0.48,82.99,4,10,FALSE,-2.8319141883246,-1.65025990695436,455.00549447232
"229",73,0.577,0.604,5,-5.703,1,0.000218,0.000579,0.637,167.719,4,10,FALSE,-3.00578260940749,-0.740238788093796,513.264064590538
"230",43,0.811,0.46,2,-5.924,1,0.0694,0.00391,0.4,141.937,4,5,TRUE,-1.04696905551627,-2.04022082852655,465.159112562572
"231",40,0.571,0.158,2,-16.835,1,0.964,0.919,0.308,114.315,4,7,FALSE,-2.55232932610543,-2.22562405185792,1.75163732918661
"232",35,0.658,0.12,0,-9.397,0,0.983,0.00391,0.278,104.208,3,9,TRUE,-1.99510039324608,-2.29263476214088,445.211185843303
"233",53,0.282,0.648,9,-7.604,0,0.012,0.401,0.117,91.536,4,1,FALSE,-3.53701710480469,-1.53247687129797,575.696968899438
"234",43,0.516,0.7,2,-5.621,1,0.0182,0.00391,0.343,147.914,4,10,TRUE,-2.76303450943497,-0.372514007968479,450.762687009473
"235",27,0.631,0.547,4,-8.488,0,0.35,2.7e-05,0.719,164.988,4,9,FALSE,-2.12863178587061,-2.1803674602698,451.69680096277
"236",48,0.471,0.811,4,-3.956,1,0.000125,4.08e-05,0.37,141.967,4,6,FALSE,-3.24676102835774,-2.14558134418438,426.974238098741
"237",37,0.692,0.102,0,-11.721,1,0.818,0.00328,0.475,114.136,4,2,FALSE,-2.79688141480883,-1.08767234862978,580.39900068832
"238",17,0.415,0.774,1,-6.445,1,0.00403,0.00391,0.466,87.415,4,10,TRUE,-3.19418321227783,-1.58474529984373,566.146624117816
"239",33,0.483,0.603,4,-9.907,1,0.348,0.878,0.0907,179.392,3,10,FALSE,-3.25450300251135,-2.39579747471622,416.061293561417
"240",33,0.799,0.73,0,-6.648,1,0.29,9.74e-05,0.898,120.336,4,2,FALSE,-3.18447439815087,-0.0253178079842899,518.31457629513
"241",34,0.315,0.565,11,-8.667,1,0.65,0.671,0.0617,99.49,4,0,FALSE,-3.29954372793566,-2.23492644452023,1.86547581061776
"242",60,0.407,0.967,0,-7.104,1,0.000316,0.00142,0.227,180.027,4,8,FALSE,-2.70905070143579,-2.41911890925,450.968956803015
"243",37,0.412,0.51,6,-8.276,0,0.348,0.57,0.23,147.904,4,6,FALSE,-3.51324688547078,-2.54211212355878,530.182044207459
"244",8,0.579,0.304,2,-14.271,0,0.751,0.0612,0.479,129.867,4,0,FALSE,-3.50323010722731,-2.04794287462046,2.08483812321245
"245",68,0.553,0.717,7,-5.857,1,6.48e-05,0.128,0.318,127.947,4,9,FALSE,-3.44828898919601,-3.2570970376884,482.977225135927
"246",41,0.845,0.681,6,-4.693,0,0.265,0.00391,0.654,86.001,4,10,TRUE,-2.1982250776698,-2.95843648881029,428.595380283082
"247",13,0.293,0.877,7,-4.172,1,0.0849,0.392,0.87,171.47,4,6,FALSE,-3.02413174807569,-2.54211212355878,563.723336398273
"248",38,0.674,0.335,7,-13.903,1,0.885,0.914,0.662,168.741,3,7,FALSE,-3.11451580954396,-2.29263476214088,1.51764071275121
"249",41,0.706,0.679,7,-5.392,0,0.543,0.00391,0.5,113.038,4,5,TRUE,-2.52198565802942,-0.991553216374702,442.378796960252
"250",65,0.908,0.663,1,-4.032,1,0.0163,0.00391,0.399,119.983,4,5,TRUE,-1.02443289049386,-1.24827306322252,423.052006259278
"251",35,0.556,0.969,2,-3.778,1,0.000119,0.829,0.325,103.994,4,8,FALSE,-3.21388828335716,-0.972861083362549,664.104660426352
"252",17,0.694,0.907,9,-3.854,1,0.0765,6.2e-05,0.573,114.98,4,5,FALSE,-3.083471187862,-2.04022082852655,539.073278877742
"253",56,0.247,0.913,7,-2.437,1,0.0418,0.00839,0.34,91.157,4,6,FALSE,-3.24933503235291,-1.35867919408692,618.277445812153
"254",43,0.489,0.994,1,-2.236,0,2.05e-05,0.00683,0.218,90.015,4,8,FALSE,-2.1803674602698,-1.09961278900169,492.95030175465
"255",60,0.276,0.449,4,-11.428,1,0.00782,0.783,0.278,101.687,4,6,FALSE,-3.28341434600577,-2.22562405185792,480.611069368986
"256",77,0.849,0.48,9,-5.835,1,0.612,0.269,0.677,142.021,4,9,FALSE,-1.48722027970985,-1.22077992264232,1.62513076396947
"257",18,0.484,0.956,5,-6.388,0,2.59e-05,0.705,0.643,145.004,4,10,FALSE,-3.33260459019654,-1.35867919408692,468.552024859567
"258",40,0.59,0.776,6,-5.272,0,0.00705,1.69e-05,0.81,159.946,4,9,FALSE,-2.65214256916391,-0.881889305156823,1.81021637739802
"259",37,0.737,0.649,8,-7.709,0,0.816,0.147,0.579,139.961,4,5,FALSE,-1.95192822138088,-1.60445037092306,531.099802297082
"260",32,0.543,0.606,6,-10.46,0,0.312,0.00391,0.833,86.537,4,10,TRUE,-3.3214624136433,-0.983499481567605,583.677993417603
"261",34,0.528,0.563,2,-6.975,1,0.706,0.0155,0.652,168.403,3,2,FALSE,-3.19418321227783,-1.90380897303668,504.447222214574
"262",67,0.365,0.466,2,-7.514,1,0.161,6.68e-06,0.487,95.163,4,10,FALSE,-3.17485893945143,-2.24431618487007,501.265398765963
"263",83,0.708,0.186,9,-8.953,0,0.868,0.00391,0.322,72.541,4,9,TRUE,-3.17008566069877,-2.55232932610543,395.102518341759
"264",55,0.765,0.563,4,-9.765,1,0.422,0.122,0.703,93.073,4,6,FALSE,-3.22640409128899,-1.95192822138088,386.55271309357
"265",46,0.529,0.861,11,-10.581,1,0.292,0.225,0.387,96.52,4,6,FALSE,-2.54593135162578,-1.15836229307388,377.500993376176
"266",60,0.191,0.948,9,-3.496,0,2.78e-05,0.0864,0.215,150.753,4,10,FALSE,-1.52785792544168,-2.35915544448244,419.126472559298
"267",56,0.339,0.34,11,-14.377,1,0.657,0.459,0.117,142.362,4,10,FALSE,-3.2570970376884,-0.980829253011726,647.404819259171
"268",48,0.534,0.979,9,-3.645,0,0.00292,0.00391,0.236,119.993,4,10,TRUE,-2.3156703325427,-1.36257783450257,493.963561409139
"269",NA,0.416,0.623,5,-7.898,1,0.121,0.00225,0.194,130.175,4,6,FALSE,-3.10109278921182,-1.30933331998376,558.233821977852
"270",72,0.49,0.715,7,-5.549,1,0.386,0.00391,0.866,130.726,4,10,TRUE,-3.04492251774476,-1.1679623668029,381.768254311434
"271",30,0.361,0.954,2,-4.097,1,2e-05,0.223,0.176,172.944,4,10,FALSE,-2.85597033117883,-1.17441400208439,482.548443164
"272",69,0.55,0.765,7,-8.684,1,4.76e-06,0.873,0.419,139.46,4,10,FALSE,-3.55085815621656,-2.02495335639577,502.526616210525
"273",39,0.57,0.916,8,-6.899,1,0.00439,0.138,0.359,100.041,4,8,FALSE,-3.14655516328857,-2.00248050054371,427.794343113604
"274",49,0.375,0.0412,0,-21.749,1,0.995,0.96,0.127,100.74,4,5,FALSE,-3.11451580954396,-2.23492644452023,413.521462562707
"275",20,0.45,0.977,1,-4.172,1,4.26e-06,0.532,0.256,130.009,3,8,FALSE,-2.10373423424888,-0.881889305156823,515.967053211734
"276",52,0.533,0.589,0,-6.14,1,0.0405,0.00391,0.351,140.049,4,10,TRUE,-3.5098967985855,-2.1982250776698,456.528202852792
"277",16,0.695,0.864,9,-9.509,1,0.0935,0.00391,0.962,129.613,4,2,TRUE,-3.36969871460278,-1.50507789710986,474.032699294047
"278",87,0.781,0.594,0,-6.959,0,0.0136,0.00391,0.0628,129.895,4,5,TRUE,-3.0261914810387,-1.82015894374975,422.082930240018
"279",31,0.479,0.325,4,-14.01,0,0.161,0.752,0.222,132.046,4,1,FALSE,-3.40219788199574,-2.26336437984076,459.582419158958
"280",33,0.551,0.58,0,-8.581,1,0.493,0.0559,0.473,63.321,4,2,FALSE,-3.31593753771133,-1.54646311327271,497.216250740058
"281",30,0.621,0.118,2,-14.222,1,0.993,0.000878,0.474,93.082,4,2,FALSE,-3.23653076010692,-2.12026353620009,435.936922042628
"282",69,0.443,0.727,4,-7.951,1,0.263,0.000141,0.566,160.82,4,10,FALSE,-1.93102153656156,-1.77785656405906,503.321964551518
"283",51,0.445,0.159,0,-14.159,1,0.924,0.865,0.155,68.868,4,7,FALSE,-3.17246945205404,-2.1803674602698,2.24027900048186
"284",54,0.546,0.351,11,-8.279,1,0.701,3.14e-06,0.283,105.79,3,1,FALSE,-3.60822155109648,-2.30558960201434,460.290125898873
"285",NA,0.753,0.591,9,-7.091,0,0.0741,1.87e-05,0.563,101.941,4,9,FALSE,-3.10109278921182,-2.22562405185792,1.65596396911285
"286",93,0.68,0.826,0,-5.487,1,0.0212,1.24e-05,0.644,118.051,4,9,FALSE,-3.47699909507844,-0.610645959048202,464.356544047782
"287",35,0.812,0.645,0,-5.044,1,0.499,0.00391,0.724,139.974,4,10,TRUE,-3.27809518452817,-2.53451715034133,458.065497500085
"288",20,0.814,0.569,9,-13.422,0,0.554,0.821,0.514,120.005,4,9,FALSE,-2.5307411861318,-2.02495335639577,500
"289",69,0.552,0.947,2,-4.671,1,0.000652,0.00025,0.465,127.631,4,10,FALSE,-1.89711998488588,-2.75357071640402,531.739597923645
"290",12,0.916,0.537,9,-9.303,0,0.241,0.000685,0.908,106.951,4,2,FALSE,-3.32980738557548,-2.90224193046665,502.898598128887
"291",56,0.643,0.648,8,-5.734,1,0.0139,0.00391,0.552,139.997,4,9,TRUE,-3.15121717639439,-1.82015894374975,418.235579548178
"292",42,0.211,0.109,0,-18.827,1,0.882,0.937,0.144,106.225,4,7,FALSE,-3.29413830936875,-2.3382122706372,1.77204683911007
"293",35,0.659,0.281,7,-13.564,1,0.189,0.00391,0.518,108.287,4,4,TRUE,-3.61935339146533,-2.18925640768704,1.83206168018438
"294",82,0.571,0.767,2,-5.16,1,0.336,0.00391,0.605,93.421,4,9,TRUE,-1.24827306322252,-2.51454145491769,1.64156429359316
"295",54,0.761,0.6,7,-7.348,1,0.269,0.864,0.557,96.015,4,6,FALSE,-2.57046453814965,-2.22562405185792,446.134508864759
"296",47,0.475,0.807,3,-3.959,0,0.0136,6.74e-05,0.731,145.179,4,10,FALSE,-3.40520540305969,-2.21640739675299,447.213595499958
"297",75,0.682,0.471,0,-9.182,1,0.765,0.00391,0.421,79.907,4,9,TRUE,-3.50323010722731,-2.39909599337489,403.897264165035
"298",63,0.683,0.486,4,-9.726,0,0.822,0.0227,0.279,126.985,4,6,FALSE,-2.20727491318972,-1.28735441326499,461.59614383138
"299",45,0.561,0.823,2,-4.851,1,0.0029,0.00017,0.525,93.504,4,1,FALSE,-2.33304430047875,-0.709276562489829,448.062495640954
"300",54,0.625,0.778,1,-7.207,1,0.00921,0.00391,0.961,160.039,4,1,TRUE,-2.74575206828622,-2.2730262907525,404.341439874767
"301",65,0.522,0.531,10,-6.459,0,0.093,0.00391,0.149,94.225,4,9,TRUE,-1.53711725085447,-0.843970070294529,391.463919154754
"302",80,0.601,0.532,10,-9.119,1,0.432,6.25e-06,0.341,136.571,4,10,FALSE,-3.55434856115633,-2.38054663446376,2.16646024657735
"303",40,0.529,0.0582,8,-19.131,1,0.883,0.125,0.357,93.486,4,7,FALSE,-2.7854713480708,-2.15416508787577,2.12874376100084
"304",30,0.731,0.647,5,-7.937,0,0.00487,0.00391,0.879,108.017,4,2,TRUE,-3.33822258250077,-1.07880966137193,425.096459641809
"305",58,0.293,0.778,0,-5.581,1,0.0147,0.227,0.24,147.882,4,10,FALSE,-3.38139475436598,-2.28278246569787,466.204890579239
"306",1,0.276,0.659,6,-6.642,0,0.00219,4.4e-05,0.309,81.611,4,0,FALSE,-3.34670919637809,-1.9241486572738,2.49721511548365
"307",42,0.471,0.925,7,-4.633,1,0.000254,2.65e-05,0.0768,100.012,4,8,FALSE,-2.81674961802555,-1.03282454813011,550.454357780915
"308",34,0.619,0.631,11,-6.018,1,0.131,1.18e-06,0.772,106.309,4,9,FALSE,-2.26336437984076,-1.40242374304977,418.694399293805
"309",38,0.806,0.197,0,-12.945,1,0.252,2.35e-06,0.337,124.005,4,6,FALSE,-1.57503648571677,-2.48290864712533,486.854187616785
"310",49,0.607,0.938,0,-3.072,1,0.00228,0.000709,0.65,110.014,4,8,FALSE,-3.02207624889359,-1.90380897303668,516.431989714038
"311",40,0.83,0.819,1,-4.78,0,0.00741,5.45e-06,0.846,113.002,4,5,FALSE,-2.6794627442503,-2.00991547903123,477.615954507385
"312",46,0.647,0.512,11,-8.479,1,0.856,0.00391,0.0716,111.957,4,0,TRUE,-3.26754099684948,-2.00991547903123,2.03428939190077
"313",50,0.306,0.54,5,-7.196,1,0.625,0.00454,0.147,75.382,4,1,FALSE,-3.18447439815087,-1.88387475813586,477.186546331725
"314",28,0.572,0.949,9,-3.498,1,0.14,7.44e-05,0.607,138.013,4,1,FALSE,-3.31869616015041,-2.65214256916391,474.172964222972
"315",48,0.557,0.577,8,-12.175,1,0.0796,2.31e-05,0.445,91.877,4,10,FALSE,-3.61191841297781,-2.80676617404137,615.629758864855
"316",23,0.293,0.567,9,-7.705,0,0.872,0.00212,0.669,146.359,4,3,FALSE,-3.23398946267825,-0.82098055206983,2.09327096502101
"317",32,0.41,0.823,9,-6.237,1,0.0554,0.000215,0.284,90.471,4,1,FALSE,-2.72570513634093,-1.87080267656851,392.067596212694
"318",45,0.689,0.657,2,-10.419,0,0.00843,0.459,0.802,116.872,4,6,FALSE,-3.10331748423393,-1.89711998488588,465.403051128804
"319",NA,0.368,0.274,1,-14.878,1,0.956,0.0112,0.0459,84.549,4,0,FALSE,-3.18689277901515,-2.72113544065087,2.12132034355964
"320",23,0.616,0.754,5,-3.887,0,0.324,0.00049,0.484,113.959,4,10,FALSE,-3.20892549401503,-2.41128450991739,404.814772457725
"321",23,0.505,0.659,3,-12.146,1,0.0321,0.00986,0.461,101.53,1,10,FALSE,-3.66516292749662,-2.15416508787577,512.445119012758
"322",47,0.55,0.631,0,-11.493,1,0.000898,0.18,0.908,114.553,4,1,FALSE,-3.2570970376884,-2.98975020187644,478.567654569341
"323",80,0.697,0.832,9,-7.264,1,0.168,0.00131,0.979,125.926,4,10,FALSE,-3.51324688547078,-1.3130438993803,463.781198411492
"324",38,0.576,0.829,0,-4.323,0,0.00265,0.00515,0.652,167.99,4,10,FALSE,-2.82514597297846,-1.19072757757592,406.599311361935
"325",68,0.741,0.851,9,-6.03,0,0.207,0.00391,0.84,141.987,4,5,TRUE,-2.70008203145303,-1.21739582465808,441.588043316392
"326",45,0.484,0.913,1,-5.942,1,0.13,0.78,0.465,99.052,4,8,FALSE,-3.10109278921182,-2.31061726469131,498.330211807392
"327",69,0.578,0.694,5,-5.351,1,0.0112,0.00391,0.268,129.921,4,9,TRUE,-2.65072513448294,-2.28278246569787,469.946805500367
"328",19,0.869,0.761,8,-6.449,1,0.0016,0.829,0.281,139.973,4,5,FALSE,-2.25379492882461,-2.60911025324731,489.530387207985
"329",33,0.423,0.958,7,-5.251,0,2.46e-05,0.127,0.174,119.967,4,8,FALSE,-1.67131331615219,-0.946749939358864,480.104155366312
"330",30,0.605,0.722,11,-5.852,1,0.47,0.000461,0.961,124.711,4,1,FALSE,-2.96229749746775,-2.26336437984076,418.393355587777
"331",44,0.179,0.059,2,-18.992,0,0.985,0.951,0.0845,74.702,4,7,FALSE,-3.2519156789464,-2.29263476214088,1.5232421563888
"332",66,0.546,0.696,4,-6.537,1,0.0887,1.84e-05,0.596,89.882,4,10,FALSE,-3.39620984015112,-1.63475572041839,496.575271232872
"333",54,0.545,0.717,3,-6.869,1,0.00417,0.406,0.589,118.515,4,10,FALSE,-3.32423634052603,-1.99510039324608,489.510980469284
"334",31,0.661,0.762,4,-9.581,1,0.792,3.38e-05,0.911,89.292,4,10,FALSE,-3.27016911925575,-2.1119647333854,380.105248582547
"335",47,0.594,0.666,3,-5.237,0,0.565,0.00391,0.507,81.75,4,5,TRUE,-1.55589714550607,-2.41799594450537,400.30488380733
"336",NA,0.533,0.565,0,-7.092,1,0.399,0.00391,0.34,82.973,4,9,TRUE,-3.69288747551148,-1.1551826401565,2.08310665425465
"337",34,0.778,0.703,1,-5.978,0,0.0193,4.21e-05,0.493,126.015,3,6,FALSE,-3.24163281199082,-2.67364877438488,489.403718825266
"338",49,0.778,0.552,7,-5.987,1,0.00661,0.000607,0.499,115.032,4,1,FALSE,-3.30497852392161,-2.50715225873532,405.219693499711
"339",34,0.765,0.476,0,-8.069,0,0.213,0.0177,0.598,107.004,4,6,FALSE,-2.33407576008542,-2.24431618487007,504.441275075702
"340",54,0.484,0.991,8,-4.028,0,0.000289,0.657,0.559,167.035,4,8,FALSE,-2.69414729593322,-1.02443289049386,474.59983143697
"341",36,0.248,0.687,2,-6.233,1,0.00224,0.85,0.17,164.622,4,6,FALSE,-3.23653076010692,-2.75043591759865,520.435394645676
"342",36,0.564,0.804,2,-11.786,1,0.0311,0.81,0.397,123.716,4,10,FALSE,-2.61319467008953,-3.07261331788995,540
"343",45,0.46,0.878,4,-7.903,1,0.326,0.813,0.34,109.903,4,6,FALSE,-2.96811710652102,-2.33614187652289,563.110113565722
"344",83,0.757,0.721,4,-2.906,0,0.00196,0.00391,0.364,124.036,4,9,TRUE,-2.67220054820851,-0.435408984481236,406.652185534518
"345",67,0.747,0.822,1,-5.15,1,0.192,0.00391,0.862,115.937,4,6,TRUE,-2.41575379109968,-1.24479479884619,455.990131472162
"346",27,0.541,0.882,3,-3.929,0,0.158,0.00391,0.423,142.867,4,1,TRUE,-1.51868354916564,-2.53830742651512,467.303969595808
"347",28,0.485,0.975,6,-4.956,1,3.07e-05,0.00077,0.265,139.91,4,8,FALSE,-2.67075441635851,-3.11677060193105,552.315127440848
"348",59,0.643,0.773,1,-7.998,1,0.188,0.000412,0.653,124.538,4,9,FALSE,-3.18447439815087,-2.31668401737355,499.332554516527
"349",25,0.324,0.948,9,-4.609,1,8.85e-06,0.561,0.342,90.542,4,1,FALSE,-2.95267278409354,-1.80180980508156,400.733078245358
"350",40,0.472,0.862,9,-4.835,1,2.49e-05,6.08e-06,0.0956,94.984,4,10,FALSE,-3.42959685618385,-2.57702193869581,497.05834667572
"351",69,0.55,0.765,7,-8.684,1,4.76e-06,0.873,0.419,139.46,4,6,FALSE,-3.55085815621656,-2.02495335639577,502.526616210525
"352",42,0.542,0.812,6,-6.485,1,0.0798,0.00391,0.577,72.936,4,5,TRUE,-2.23492644452023,-0.366725279792234,535.228922985296
"353",37,0.709,0.554,0,-9.802,1,0.375,0.000796,0.631,138.117,4,6,FALSE,-2.61183134336167,-2.22562405185792,458.417931586451
"354",35,0.46,0.223,2,-8.974,0,0.995,0.0957,0.306,78.306,4,9,FALSE,-1.98050159382493,-1.37436579025462,433.820239269677
"355",65,0.252,0.8,0,-4.845,1,0.12,0.0538,0.29,139.361,4,1,FALSE,-3.30225743380725,-2.13707065451647,579.079441873047
"356",40,0.701,0.204,4,-17.527,0,0.964,0.835,0.27,104.983,3,7,FALSE,-3.20398721237445,-2.31769873080409,2.07717757233223
"357",37,0.667,0.51,1,-10.133,1,0.176,0.00283,0.16,141.077,4,1,FALSE,-3.13269812862715,-2.4569024533784,501.55258946595
"358",57,0.633,0.755,4,-6.566,1,0.158,0.00391,0.729,138.96,4,9,TRUE,-3.1677075382938,-1.29828348379718,1.96185711329852
"359",15,0.437,0.469,2,-6.321,0,0.73,0.00391,0.369,139.824,3,9,TRUE,-3.53016776295912,-2.26336437984076,421.299181105304
"360",44,0.327,0.852,6,-4.798,1,0.00295,0.00391,0.222,180.075,4,10,TRUE,-2.79197543603997,-2.12026353620009,514.885424147936
"361",73,0.597,0.271,5,-17.293,1,0.766,0.0119,0.338,76.271,4,10,FALSE,-3.23398946267825,-2.37193517112884,451.234972048932
"362",62,0.705,0.606,7,-7.047,1,0.159,0.00149,0.876,98.001,4,4,FALSE,-3.71727892863563,-1.41881755282545,1.9775405601403
"363",46,0.52,0.815,11,-4.758,0,0.00172,1.92e-06,0.466,91.972,4,10,FALSE,-3.02002496612304,-2.41911890925,446.52771470537
"364",61,0.832,0.749,2,-6.129,1,0.0998,3.74e-06,0.65,94.899,4,5,FALSE,-0.994252273343867,-2.48051630148671,577.846865527537
"365",45,0.241,0.916,8,-3.9,1,0.000868,0.00391,0.67,186.797,4,10,TRUE,-1.78379129957888,-3.47376807449699,421.810383940462
"366",42,0.666,0.667,2,-9.305,0,0.043,5e-04,0.679,134.219,4,10,FALSE,-3.29413830936875,-2.60369018577797,2.91814153186579
